loai,thanh_phan,trang_thai,so_lan_xuat_hien,meaning_en,meaning_vi,vi_du_tu,nguon
Word,lace,Mới - chưa có ảnh,2,a fine open fabric of threads in a delicate pattern; a cord used to fasten shoes,đăng ten (vải hoa văn tinh xảo); dây buộc (giày),"interlace, lace",missing_words_analyzed
Word,lack,Mới - chưa có ảnh,1,"the state of being without, or not having enough of, something",sự thiếu hụt,lack,missing_words_analyzed
Word,lacquer,Mới - chưa có ảnh,1,"a glossy varnish applied to wood, metal, or other materials for protection or decoration","sơn mài, sơn bóng (dùng phủ lên gỗ, kim loại)",lacquer,missing_words_analyzed
Word,lad,Mới - chưa có ảnh,1,"a boy or young man, especially in informal British usage","chàng trai, cậu bé (cách nói thân mật kiểu Anh)",lad,missing_words_analyzed
Word,lade,Mới - chưa có ảnh,1,to load cargo onto a ship (archaic or literary),chất hàng lên tàu (từ cổ/văn học),lade,missing_words_analyzed
Word,lag,Mới - chưa có ảnh,1,a period of delay between two related events,độ trễ,lag,missing_words_analyzed
Word,lake,Mới - chưa có ảnh,1,a large body of water surrounded by land,hồ,lake,missing_words_analyzed
Word,lam,Mới - chưa có ảnh,1,"an escape from prison or from the police, as in the phrase 'on the lam'",sự trốn chạy khỏi cảnh sát/nhà tù (trong cụm 'on the lam'),lam,missing_words_analyzed
Word,lance,Mới - chưa có ảnh,1,,,freelance,missing_words_analyzed
Word,landfall,Mới - chưa có ảnh,1,an act of reaching land after a journey by sea or air,"sự cập bờ, đến đất liền sau hành trình trên biển/không",landfall,missing_words_analyzed
Word,landfill,Mới - chưa có ảnh,1,a site where waste is buried in the ground,bãi rác chôn lấp,landfill,missing_words_analyzed
Word,landowner,Mới - chưa có ảnh,1,a person who owns land,chủ đất,landowner,missing_words_analyzed
Word,lane,Mới - chưa có ảnh,1,"a narrow road, especially in a rural area, or a marked strip of a road for a single line of traffic","làn đường, ngõ hẻm",lane,missing_words_analyzed
Word,language,Mới - chưa có ảnh,1,the system of communication used by a particular country or community,ngôn ngữ,language,missing_words_analyzed
Word,lapse,Mới - chưa có ảnh,3,"a temporary failure of attention, memory, or judgment; also the passing of a period of time",sự sai sót/lơ đãng nhất thời; hoặc khoảng thời gian trôi qua,"elapse, lapse, relapse",missing_words_analyzed
Word,laser,Mới - chưa có ảnh,1,"a device that produces a narrow, intense beam of light through amplified, coherent radiation","tia laser, thiết bị laser",laser,missing_words_analyzed
Word,lat,Mới - chưa có ảnh,2,,,"legislate, legislative",missing_words_analyzed
Word,latent,Mới - chưa có ảnh,1,existing but not yet visible or active,"tiềm ẩn, chưa bộc lộ",latent,missing_words_analyzed
Word,later,Mới - chưa có ảnh,1,,,unilateral,missing_words_analyzed
Word,lateral,Mới - chưa có ảnh,2,"of, at, toward, or from the side; sideways","(thuộc) bên cạnh, theo chiều ngang","lateral, laterally",missing_words_analyzed
Word,latex,Mới - chưa có ảnh,1,a milky fluid from certain plants used to make rubber; also a synthetic rubber material,nhựa mủ cao su; chất liệu cao su tổng hợp,latex,missing_words_analyzed
Word,lava,Mới - chưa có ảnh,1,hot molten rock flowing from a volcano or fissure,dung nham núi lửa,lava,missing_words_analyzed
Word,lawbreaker,Mới - chưa có ảnh,1,a person who breaks the law,kẻ vi phạm pháp luật,lawbreaker,missing_words_analyzed
Word,lawn,Mới - chưa có ảnh,1,"an area of short, regularly mown grass",bãi cỏ (được cắt tỉa),lawn,missing_words_analyzed
Word,lax,Mới - chưa có ảnh,1,"not sufficiently strict, careful, or exact","lỏng lẻo, thiếu chặt chẽ, không nghiêm ngặt",lax,missing_words_analyzed
Word,layman,Mới - chưa có ảnh,1,a person without professional or specialized knowledge in a particular subject,"người ngoại đạo, người không chuyên về một lĩnh vực",layman,missing_words_analyzed
Word,layoff,Mới - chưa có ảnh,1,a temporary or permanent discharge of workers from employment,sự sa thải (tạm thời hoặc vĩnh viễn) người lao động,layoff,missing_words_analyzed
Word,leach,Mới - chưa có ảnh,1,to remove soluble substances from a material by allowing liquid to pass through it,"rửa trôi, lọc rỉ (chất hòa tan ra khỏi vật liệu)",leach,missing_words_analyzed
Word,lease,Mới - chưa có ảnh,1,"a contract by which one party conveys property to another for a specified time, usually in exchange for payment",hợp đồng cho thuê,lease,missing_words_analyzed
Word,leash,Mới - chưa có ảnh,1,a strap or cord used to restrain and guide a dog or other animal,"dây xích, dây dắt (chó)",leash,missing_words_analyzed
Word,lecture,Mới - chưa có ảnh,2,"an educational talk given to an audience, especially students.","bài giảng, buổi thuyết trình.","lecture, lecturer",missing_words_analyzed
Word,ledger,Mới - chưa có ảnh,1,a book or other collection of financial accounts of a particular type,sổ cái (kế toán),ledger,missing_words_analyzed
Word,leech,Mới - chưa có ảnh,1,"A blood-sucking worm that lives in water, or a person who persistently exploits others.",Con đỉa.,leech,missing_words_analyzed
Word,legate,Mới - chưa có ảnh,1,,,delegation,missing_words_analyzed
Word,legislate,Mới - chưa có ảnh,1,,,legislation,missing_words_analyzed
Word,legitimate,Mới - chưa có ảnh,3,in accordance with the law or with accepted standards or rules,"hợp pháp, chính đáng","legitimacy, legitimate, legitimately",missing_words_analyzed
Word,legume,Mới - chưa có ảnh,1,"a plant of the pea/bean family, or its edible seed or pod","cây họ đậu, đậu",legume,missing_words_analyzed
Word,lens,Mới - chưa có ảnh,1,a piece of glass or transparent material with curved sides used to focus light,"thấu kính, ống kính",lens,missing_words_analyzed
Word,lent,Mới - chưa có ảnh,1,,,relentless,missing_words_analyzed
Word,lesson,Mới - chưa có ảnh,1,a period of learning or teaching; something learned through experience,bài học,lesson,missing_words_analyzed
Word,lettuce,Mới - chưa có ảnh,1,a plant with edible green leaves eaten raw in salads,"rau diếp, rau xà lách",lettuce,missing_words_analyzed
Word,levee,Mới - chưa có ảnh,1,an embankment built to prevent a river from flooding,đê ngăn lũ,levee,missing_words_analyzed
Word,lever,Mới - chưa có ảnh,2,"a rigid bar resting on a pivot, used to lift or move something",đòn bẩy,"lever, leverage",missing_words_analyzed
Word,levy,Mới - chưa có ảnh,1,"an amount of money that is required to be paid, especially as a tax","khoản thuế (phải nộp), khoản phụ thu",levy,missing_words_analyzed
Word,liaison,Mới - chưa có ảnh,1,"communication or cooperation between groups, or a person who facilitates this","sự liên lạc, phối hợp; người làm cầu nối",liaison,missing_words_analyzed
Word,liberal,Mới - chưa có ảnh,1,,,liberally,missing_words_analyzed
Word,licit,Mới - chưa có ảnh,1,,,illicit,missing_words_analyzed
Word,lieu,Mới - chưa có ảnh,1,"used chiefly in the phrase 'in lieu of', meaning instead of",chỉ dùng trong cụm 'in lieu of' nghĩa là thay vì,lieu,missing_words_analyzed
Word,lifeguard,Mới - chưa có ảnh,1,a person employed to rescue swimmers in danger,"nhân viên cứu hộ (bể bơi, bãi biển)",lifeguard,missing_words_analyzed
Word,lifelong,Mới - chưa có ảnh,1,lasting or continuing for a whole life,kéo dài suốt đời,lifelong,missing_words_analyzed
Word,lifespan,Mới - chưa có ảnh,1,"the length of time a person, animal, or thing lives or functions","tuổi thọ, thời gian tồn tại",lifespan,missing_words_analyzed
Word,likely,Mới - chưa có ảnh,2,,,"likelier, likelihood",missing_words_analyzed
Word,lime,Mới - chưa có ảnh,1,a round citrus fruit with green skin and acidic juice; also calcium oxide used in building,quả chanh xanh (chanh vỏ xanh); (nghĩa khác) vôi (dùng trong xây dựng),lime,missing_words_analyzed
Word,limestone,Mới - chưa có ảnh,1,a sedimentary rock composed mainly of calcium carbonate,đá vôi,limestone,missing_words_analyzed
Word,limp,Mới - chưa có ảnh,1,"to walk with difficulty, typically because of an injured leg or foot",đi khập khiễng (do chân bị thương),limp,missing_words_analyzed
Word,linguist,Mới - chưa có ảnh,2,a person who studies linguistics or who is skilled in foreign languages,nhà ngôn ngữ học,"linguist, linguistics",missing_words_analyzed
Word,linguistic,Mới - chưa có ảnh,1,relating to language or the study of language,thuộc về ngôn ngữ học,linguistic,missing_words_analyzed
Word,liquid,Mới - chưa có ảnh,2,"a substance that flows freely and has no fixed shape, taking the shape of its container",chất lỏng,"liquid, liquidate",missing_words_analyzed
Word,liter,Mới - chưa có ảnh,5,,,"illiteracy, literal, literally, literate, literature",missing_words_analyzed
Word,literate,Mới - chưa có ảnh,2,,,"illiterate, literacy",missing_words_analyzed
Word,lizard,Mới - chưa có ảnh,1,"a reptile with a long body, four legs, and a tail",thằn lằn,lizard,missing_words_analyzed
Word,loaf,Mới - chưa có ảnh,1,"to spend time idly or lazily, avoiding work","la cà, chơi bời lười biếng, trốn việc",loaf,missing_words_analyzed
Word,loathe,Mới - chưa có ảnh,1,to feel intense dislike or disgust for someone or something,"ghê tởm, căm ghét, chán ghét cực độ",loathe,missing_words_analyzed
Word,lobster,Mới - chưa có ảnh,1,a large marine crustacean with a long tail and claws,tôm hùm,lobster,missing_words_analyzed
Word,local,Mới - chưa có ảnh,3,relating to or existing in a particular area or neighborhood,"thuộc địa phương, tại chỗ","local, localize, locally",missing_words_analyzed
Word,locate,Mới - chưa có ảnh,3,,,"collocation, location, relocate",missing_words_analyzed
Word,locksmith,Mới - chưa có ảnh,1,a person who makes and repairs locks,thợ khóa,locksmith,missing_words_analyzed
Word,lodge,Mới - chưa có ảnh,1,"to provide with temporary accommodation, or to submit a formal statement or complaint","trú ngụ; đệ trình (khiếu nại, đơn từ)",lodge,missing_words_analyzed
Word,loft,Mới - chưa có ảnh,1,,,aloft,missing_words_analyzed
Word,logistic,Mới - chưa có ảnh,1,,,logistical,missing_words_analyzed
Word,logistics,Mới - chưa có ảnh,1,"the detailed coordination of complex operations, especially the movement of goods and supplies","hậu cần, công tác logistics",logistics,missing_words_analyzed
Word,logo,Mới - chưa có ảnh,1,a symbol or design used by a company or organization to identify its products,"biểu tượng, logo (của công ty/tổ chức)",logo,missing_words_analyzed
Word,lone,Mới - chưa có ảnh,2,having no companions; solitary,"cô độc, đơn độc, một mình","lone, lonely",missing_words_analyzed
Word,lonely,Mới - chưa có ảnh,1,,,loneliness,missing_words_analyzed
Word,lore,Mới - chưa có ảnh,1,,,folklore,missing_words_analyzed
Word,lorry,Mới - chưa có ảnh,1,a large motor vehicle for transporting goods (British English for truck),xe tải (cách gọi của người Anh),lorry,missing_words_analyzed
Word,loss,Mới - chưa có ảnh,1,"the fact of no longer having something, or something lost",sự mất mát; sự thua lỗ,loss,missing_words_analyzed
Word,lot,Mới - chưa có ảnh,3,a large number or amount of something; a plot of land,rất nhiều; lô đất,"allotment, lot, lottery",missing_words_analyzed
Word,lotus,Mới - chưa có ảnh,1,"a water lily, especially one regarded as sacred in Egyptian and Asian cultures",hoa sen,lotus,missing_words_analyzed
Word,lounge,Mới - chưa có ảnh,1,"to sit, stand, or lie in a relaxed, lazy way","ngồi/nằm thư giãn một cách thoải mái, lười biếng",lounge,missing_words_analyzed
Word,lucre,Mới - chưa có ảnh,1,,,lucrative,missing_words_analyzed
Word,lug,Mới - chưa có ảnh,1,,,luggage,missing_words_analyzed
Word,lullaby,Mới - chưa có ảnh,1,a soothing song sung to help a child fall asleep,bài hát ru,lullaby,missing_words_analyzed
Word,lumber,Mới - chưa có ảnh,1,"to move in a slow, heavy, awkward way","di chuyển nặng nề, chậm chạp",lumber,missing_words_analyzed
Word,lump,Mới - chưa có ảnh,1,a compact mass of a substance with no definite shape; a swelling,"cục, khối; hoặc chỗ sưng",lump,missing_words_analyzed
Word,lung,Mới - chưa có ảnh,1,either of the two organs in the chest used for breathing air,phổi,lung,missing_words_analyzed
Word,lure,Mới - chưa có ảnh,1,"the power of attracting or tempting, or a decoy used to catch fish or animals","sức hấp dẫn, mồi nhử",lure,missing_words_analyzed
Word,lurk,Mới - chưa có ảnh,1,"to wait somewhere secretly, especially with harmful intent; to read online content without posting","rình rập, ẩn nấp; (trực tuyến) theo dõi diễn đàn mà không đăng bài",lurk,missing_words_analyzed
Word,macaroni,Mới - chưa có ảnh,1,a variety of pasta shaped into narrow tubes,mì ống macaroni (loại mì hình ống ngắn),macaroni,missing_words_analyzed
Word,made,Mới - chưa có ảnh,1,,,handmade,missing_words_analyzed
Word,magazine,Mới - chưa có ảnh,1,"a periodical publication containing articles, stories, and pictures",tạp chí,magazine,missing_words_analyzed
Word,magma,Mới - chưa có ảnh,1,hot fluid or semi-fluid rock beneath the earth's surface,magma (đá nóng chảy dưới lòng đất),magma,missing_words_analyzed
Word,magnesium,Mới - chưa có ảnh,1,"a light, silvery-white chemical element used in alloys and flares","magiê (nguyên tố hóa học nhẹ, màu trắng bạc)",magnesium,missing_words_analyzed
Word,magnet,Mới - chưa có ảnh,4,an object that produces a magnetic field and attracts iron or steel,nam châm,"electromagnetism, magnet, magnetic, magnetism",missing_words_analyzed
Word,magnificent,Mới - chưa có ảnh,2,"extremely beautiful, elaborate, or impressive","tráng lệ, lộng lẫy","magnificent, magnificently",missing_words_analyzed
Word,magnitude,Mới - chưa có ảnh,1,"the great size, extent, or importance of something","độ lớn, cường độ, tầm quan trọng của cái gì đó",magnitude,missing_words_analyzed
Word,magnolia,Mới - chưa có ảnh,1,"a tree or shrub with large, showy white, pink, or purple flowers",cây/hoa mộc lan,magnolia,missing_words_analyzed
Word,maiden,Mới - chưa có ảnh,1,"being the first of its kind, e.g. a maiden voyage or speech","đầu tiên, ra mắt lần đầu (chuyến đi, bài phát biểu đầu tiên)",maiden,missing_words_analyzed
Word,malady,Mới - chưa có ảnh,1,a disease or ailment; a problem or difficulty,"bệnh tật, căn bệnh; (nghĩa bóng) vấn đề, tệ nạn",malady,missing_words_analyzed
Word,malaria,Mới - chưa có ảnh,1,,,malarial,missing_words_analyzed
Word,mall,Mới - chưa có ảnh,1,a large building or complex containing many shops,trung tâm thương mại,mall,missing_words_analyzed
Word,mammal,Mới - chưa có ảnh,1,"a warm-blooded vertebrate animal that has hair or fur, and whose females produce milk to feed their young",động vật có vú,mammal,missing_words_analyzed
Word,mammoth,Mới - chưa có ảnh,1,huge; enormous in size,"khổng lồ, đồ sộ",mammoth,missing_words_analyzed
Word,manager,Mới - chưa có ảnh,1,,,managerial,missing_words_analyzed
Word,mandarin,Mới - chưa có ảnh,1,"a small citrus fruit with a loose, easily peeled orange skin; also the standard form of the Chinese language",quả quýt; tiếng Quan Thoại (tiếng Trung phổ thông),mandarin,missing_words_analyzed
Word,mandate,Mới - chưa có ảnh,1,,,mandatory,missing_words_analyzed
Word,manganese,Mới - chưa có ảnh,1,a hard grayish-white metallic chemical element,mangan (nguyên tố hóa học kim loại),manganese,missing_words_analyzed
Word,mango,Mới - chưa có ảnh,1,a tropical fruit with sweet yellow-orange flesh,quả xoài,mango,missing_words_analyzed
Word,mangrove,Mới - chưa có ảnh,1,a tropical tree or shrub that grows in coastal saline or brackish water,"cây đước, rừng ngập mặn",mangrove,missing_words_analyzed
Word,mannequin,Mới - chưa có ảnh,1,a life-size dummy used to display clothes in a shop or for artists' reference,ma nơ canh (hình nộm để trưng bày quần áo),mannequin,missing_words_analyzed
Word,mantle,Mới - chưa có ảnh,1,,,dismantle,missing_words_analyzed
Word,mantra,Mới - chưa có ảnh,1,"a word or phrase repeated often, especially in meditation, or a statement often repeated as a guiding principle","câu thần chú, câu châm ngôn được lặp lại thường xuyên",mantra,missing_words_analyzed
Word,manufacture,Mới - chưa có ảnh,2,to make goods in large quantities using machinery,"sản xuất, chế tạo","manufacture, manufacturer",missing_words_analyzed
Word,map,Mới - chưa có ảnh,1,a diagrammatic representation of an area of land showing physical features,bản đồ,map,missing_words_analyzed
Word,mar,Mới - chưa có ảnh,1,to impair the appearance or quality of something; to spoil,"làm hỏng, làm giảm giá trị",mar,missing_words_analyzed
Word,marble,Mới - chưa có ảnh,1,a hard crystalline rock used in sculpture and building; a small ball used in children's games,đá cẩm thạch; viên bi (đồ chơi),marble,missing_words_analyzed
Word,marijuana,Mới - chưa có ảnh,1,"the dried leaves and flowers of the cannabis plant, used as a psychoactive drug",cần sa,marijuana,missing_words_analyzed
Word,marina,Mới - chưa có ảnh,1,a harbor or dock area for mooring pleasure boats and yachts,bến du thuyền,marina,missing_words_analyzed
Word,marshal,Mới - chưa có ảnh,1,"to assemble and arrange (troops, resources, or facts) in order","tập hợp, sắp xếp (quân đội, nguồn lực, sự kiện) có tổ chức",marshal,missing_words_analyzed
Word,marsupial,Mới - chưa có ảnh,1,"a mammal that carries and suckles its young in a pouch, such as a kangaroo",thú có túi,marsupial,missing_words_analyzed
Word,marvel,Mới - chưa có ảnh,2,to be filled with wonder or astonishment,"kinh ngạc, thán phục, trầm trồ","marvel, marvelous",missing_words_analyzed
Word,mason,Mới - chưa có ảnh,1,a person who builds or works with stone or brick,"thợ nề, thợ xây",mason,missing_words_analyzed
Word,masquerade,Mới - chưa có ảnh,1,to pretend to be someone or something else in order to deceive people,"giả trang, giả danh (để đánh lừa người khác)",masquerade,missing_words_analyzed
Word,massacre,Mới - chưa có ảnh,1,the deliberate and violent killing of a large number of people,cuộc thảm sát,massacre,missing_words_analyzed
Word,mat,Mới - chưa có ảnh,2,a piece of material placed on a floor for protection or decoration,tấm thảm/chiếu nhỏ,"automaton, mat",missing_words_analyzed
Word,math,Mới - chưa có ảnh,1,mathematics,môn toán,math,missing_words_analyzed
Word,mathematics,Mới - chưa có ảnh,1,"the abstract science of number, quantity, and space.",toán học.,mathematics,missing_words_analyzed
Word,max,Mới - chưa có ảnh,1,the greatest amount possible (informal short form of maximum),mức tối đa,max,missing_words_analyzed
Word,maxim,Mới - chưa có ảnh,1,,,maximize,missing_words_analyzed
Word,maximize,Mới - chưa có ảnh,1,,,maximization,missing_words_analyzed
Word,maximum,Mới - chưa có ảnh,1,"as great, or as high, as is possible or permitted.","tối đa, cực đại.",maximum,missing_words_analyzed
Word,mayday,Mới - chưa có ảnh,1,"an international radio distress signal (from French 'm'aider', help me)",tín hiệu cấp cứu quốc tế (bắt nguồn từ tiếng Pháp 'm'aider' nghĩa là cứu tôi với),mayday,missing_words_analyzed
Word,me,Mới - chưa có ảnh,1,used by a speaker to refer to themselves as the object of a verb or preposition,"tôi, tớ (dùng làm tân ngữ)",me,missing_words_analyzed
Word,meadow,Mới - chưa có ảnh,1,"a field or area of grassland, especially one used for hay or grazing",đồng cỏ,meadow,missing_words_analyzed
Word,meaning,Mới - chưa có ảnh,3,,,"meaningful, meaningfully, meaningless",missing_words_analyzed
Word,measles,Mới - chưa có ảnh,1,"an acute, highly contagious viral disease causing fever and a red skin rash",bệnh sởi,measles,missing_words_analyzed
Word,mechanic,Mới - chưa có ảnh,1,,,mechanical,missing_words_analyzed
Word,mechanical,Mới - chưa có ảnh,1,,,mechanically,missing_words_analyzed
Word,mechanism,Mới - chưa có ảnh,1,"a system of parts working together, or a process by which something happens",cơ chế,mechanism,missing_words_analyzed
Word,media,Mới - chưa có ảnh,1,,,multimedia,missing_words_analyzed
Word,mediate,Mới - chưa có ảnh,1,,,mediator,missing_words_analyzed
Word,medic,Mới - chưa có ảnh,3,,,"medical, medicate, paramedic",missing_words_analyzed
Word,medical,Mới - chưa có ảnh,1,,,medically,missing_words_analyzed
Word,medicate,Mới - chưa có ảnh,1,,,medication,missing_words_analyzed
Word,mediocre,Mới - chưa có ảnh,1,of only average quality; not very good,"tầm thường, xoàng xĩnh",mediocre,missing_words_analyzed
Word,meditate,Mới - chưa có ảnh,1,,,meditation,missing_words_analyzed
Word,melody,Mới - chưa có ảnh,1,a sequence of musical notes that forms a recognizable tune,giai điệu,melody,missing_words_analyzed
Word,membrane,Mới - chưa có ảnh,1,"a thin, pliable sheet or layer of tissue covering a surface or dividing a space",màng (mô mỏng bao phủ hoặc ngăn cách),membrane,missing_words_analyzed
Word,memo,Mới - chưa có ảnh,1,"a short official note or message, especially in a business setting","bản ghi nhớ, thông báo nội bộ ngắn gọn",memo,missing_words_analyzed
Word,memorial,Mới - chưa có ảnh,1,serving to preserve the memory of a person or event,mang tính tưởng niệm,memorial,missing_words_analyzed
Word,memory,Mới - chưa có ảnh,1,"the ability to remember, or something that is remembered","trí nhớ, ký ức",memory,missing_words_analyzed
Word,men,Mới - chưa có ảnh,1,plural of 'man'; adult male human beings,những người đàn ông,men,missing_words_analyzed
Word,mend,Mới - chưa có ảnh,3,to repair something that is broken or damaged,"sửa chữa, vá lại","mend, mender, recommendation",missing_words_analyzed
Word,mentor,Mới - chưa có ảnh,1,An experienced and trusted person who guides or advises a less experienced person.,"Người cố vấn, người hướng dẫn.",mentor,missing_words_analyzed
Word,menu,Mới - chưa có ảnh,1,"a list of dishes available in a restaurant, or a list of options displayed on a computer screen.",thực đơn; trình đơn (máy tính).,menu,missing_words_analyzed
Word,merchandise,Mới - chưa có ảnh,1,goods that are bought and sold; commercial products,hàng hóa,merchandise,missing_words_analyzed
Word,mesh,Mới - chưa có ảnh,1,"material made of a network of wire, thread, or cord","lưới, mắt lưới",mesh,missing_words_analyzed
Word,metabolism,Mới - chưa có ảnh,1,the chemical processes in an organism that maintain life,sự trao đổi chất,metabolism,missing_words_analyzed
Word,metaphor,Mới - chưa có ảnh,2,"a figure of speech in which a word or phrase is applied to something it does not literally denote, to suggest a resemblance",phép ẩn dụ,"metaphor, metaphorical",missing_words_analyzed
Word,meter,Mới - chưa có ảnh,5,"the basic unit of length in the metric system; also, a device that measures and records something.",mét (đơn vị đo); đồng hồ đo.,"diameter, kilometer, meter, parameter, perimeter",missing_words_analyzed
Word,meticulous,Mới - chưa có ảnh,2,showing great attention to detail; very careful and precise,"tỉ mỉ, cẩn thận, chi tiết","meticulous, meticulously",missing_words_analyzed
Word,metro,Mới - chưa có ảnh,1,an underground railway system in a city; short for 'metropolitan',tàu điện ngầm (dạng viết tắt của 'metropolitan'),metro,missing_words_analyzed
Word,miasma,Mới - chưa có ảnh,1,"an unpleasant or unhealthy vapor or atmosphere, historically believed to cause disease","khí độc, không khí ô uế (từng được cho là gây bệnh)",miasma,missing_words_analyzed
Word,middleman,Mới - chưa có ảnh,1,"a person who acts as an intermediary between two parties, especially in trade",người trung gian (mua bán),middleman,missing_words_analyzed
Word,mighty,Mới - chưa có ảnh,1,,,almighty,missing_words_analyzed
Word,migraine,Mới - chưa có ảnh,1,"a recurring, often severe headache usually accompanied by nausea and sensitivity to light",chứng đau nửa đầu (migraine),migraine,missing_words_analyzed
Word,migrate,Mới - chưa có ảnh,6+,(of animals) to move from one region or habitat to another according to the season; (of people) to move to settle in a new place,di cư,"emigrate, emigration, immigration, migrant, migrate, migration",missing_words_analyzed
Word,military,Mới - chưa có ảnh,1,the armed forces of a country,quân đội,military,missing_words_analyzed
Word,millennium,Mới - chưa có ảnh,1,a period of one thousand years,thiên niên kỷ,millennium,missing_words_analyzed
Word,mime,Mới - chưa có ảnh,1,"to act or express something using only gesture and facial expression, without speaking","diễn tả bằng cử chỉ, không lời (như kịch câm)",mime,missing_words_analyzed
Word,mimic,Mới - chưa có ảnh,2,"to imitate someone or something closely, especially for comic effect","bắt chước, nhại lại","mimic, mimicry",missing_words_analyzed
Word,mingle,Mới - chưa có ảnh,1,to mix or move around socially with others; to combine or blend,"hòa lẫn, giao lưu (với người khác); pha trộn",mingle,missing_words_analyzed
Word,mini,Mới - chưa có ảnh,2,very small of its kind; much smaller than usual,"nhỏ, mini, thu nhỏ","mini, minimize",missing_words_analyzed
Word,miniature,Mới - chưa có ảnh,1,very much smaller than normal size,"(vật) thu nhỏ, nhỏ xíu",miniature,missing_words_analyzed
Word,minim,Mới - chưa có ảnh,1,,,minimal,missing_words_analyzed
Word,minimum,Mới - chưa có ảnh,1,the least or smallest amount or quantity possible,mức tối thiểu,minimum,missing_words_analyzed
Word,mint,Mới - chưa có ảnh,1,an aromatic herb used for flavoring food and drinks,cây bạc hà,mint,missing_words_analyzed
Word,mirror,Mới - chưa có ảnh,1,"a surface, typically of glass, that reflects a clear image",gương,mirror,missing_words_analyzed
Word,miser,Mới - chưa có ảnh,1,,,miserable,missing_words_analyzed
Word,miserable,Mới - chưa có ảnh,1,,,miserably,missing_words_analyzed
Word,misery,Mới - chưa có ảnh,1,"a state of great distress, suffering, or unhappiness","sự khốn khổ, đau khổ, bất hạnh",misery,missing_words_analyzed
Word,mist,Mới - chưa có ảnh,1,a cloud of tiny water droplets suspended in the air near the ground; light fog,sương mù nhẹ,mist,missing_words_analyzed
Word,mistake,Mới - chưa có ảnh,2,,,"unmistakable, unmistakably",missing_words_analyzed
Word,mitigate,Mới - chưa có ảnh,1,,,unmitigated,missing_words_analyzed
Word,moat,Mới - chưa có ảnh,1,"a deep, wide ditch, typically filled with water, surrounding a castle or fortification","hào nước (bao quanh lâu đài, thành lũy)",moat,missing_words_analyzed
Word,mock,Mới - chưa có ảnh,2,not real; made in imitation for practice,"giả, mô phỏng (để luyện tập)","mock, mockery",missing_words_analyzed
Word,modulate,Mới - chưa có ảnh,1,"to adjust or vary the strength, tone, pitch, or amplitude of something","điều chỉnh, điều biến (âm thanh, giọng nói, tín hiệu)",modulate,missing_words_analyzed
Word,moist,Mới - chưa có ảnh,2,slightly wet; damp,ẩm ướt,"moist, moisture",missing_words_analyzed
Word,mold,Mới - chưa có ảnh,1,to shape a soft substance into a particular form,"nặn, đúc thành hình",mold,missing_words_analyzed
Word,molecule,Mới - chưa có ảnh,1,the smallest unit of a chemical compound that retains its chemical properties,phân tử,molecule,missing_words_analyzed
Word,molest,Mới - chưa có ảnh,1,,,molestation,missing_words_analyzed
Word,mom,Mới - chưa có ảnh,1,mother (informal),mẹ (cách gọi thân mật),mom,missing_words_analyzed
Word,momentum,Mới - chưa có ảnh,1,"The force or speed that keeps a moving object going, or the driving force gained by a process.",Động lượng; đà (phát triển).,momentum,missing_words_analyzed
Word,monarch,Mới - chưa có ảnh,1,"a sovereign head of state, especially a king or queen","quân vương, vua/nữ hoàng",monarch,missing_words_analyzed
Word,monetary,Mới - chưa có ảnh,1,,,monetarily,missing_words_analyzed
Word,monitor,Mới - chưa có ảnh,1,to watch and check something over a period of time,"theo dõi, giám sát",monitor,missing_words_analyzed
Word,monkey,Mới - chưa có ảnh,1,"a small to medium-sized primate, typically with a long tail",con khỉ,monkey,missing_words_analyzed
Word,monopoly,Mới - chưa có ảnh,1,exclusive control of a market or resource by a single entity,sự độc quyền,monopoly,missing_words_analyzed
Word,monsoon,Mới - chưa có ảnh,1,"a seasonal wind in South and Southeast Asia, especially one bringing heavy rainfall",gió mùa,monsoon,missing_words_analyzed
Word,moor,Mới - chưa có ảnh,1,to tie up a boat to a fixed object,"neo đậu (thuyền, tàu)",moor,missing_words_analyzed
Word,mop,Mới - chưa có ảnh,1,to clean a floor or surface using a mop,lau (sàn nhà) bằng cây lau,mop,missing_words_analyzed
Word,morrow,Mới - chưa có ảnh,1,,,tomorrow,missing_words_analyzed
Word,mortal,Mới - chưa có ảnh,1,,,immortal,missing_words_analyzed
Word,mortar,Mới - chưa có ảnh,1,"a mixture of lime or cement with sand and water, used to bind bricks or stones together.",vữa (xây dựng).,mortar,missing_words_analyzed
Word,mosquito,Mới - chưa có ảnh,1,"A small flying insect, the female of which bites and sucks blood.",Con muỗi.,mosquito,missing_words_analyzed
Word,moss,Mới - chưa có ảnh,1,a small green flowerless plant that grows in damp habitats,rêu,moss,missing_words_analyzed
Word,moth,Mới - chưa có ảnh,1,"a nocturnal insect similar to a butterfly, typically with a stout body and dull-colored wings",con bướm đêm,moth,missing_words_analyzed
Word,motif,Mới - chưa có ảnh,1,"a decorative image or design, or a recurring theme in a work of art or literature","họa tiết; mô típ, chủ đề lặp lại",motif,missing_words_analyzed
Word,motivate,Mới - chưa có ảnh,1,,,motivation,missing_words_analyzed
Word,motto,Mới - chưa có ảnh,1,a short sentence or phrase expressing a guiding principle or ideal,"phương châm, khẩu hiệu",motto,missing_words_analyzed
Word,mound,Mới - chưa có ảnh,1,"a raised mass of earth, stones, or other material","gò đất, ụ đất",mound,missing_words_analyzed
